year,km_driven,owner,brand,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer
2004,0.14877175495104128,1,0.46,0,0,0,1,0,1,0,1,0
2020,0.013636284741593705,1,0.05,0,1,0,0,0,1,0,1,0
2017,0.04958975846704306,1,0.03,0,0,0,1,1,0,0,1,0
2015,0.06198750802754284,1,0.46,0,1,0,0,0,1,0,1,0
2012,0.03223290908234337,1,0.17,0,1,0,0,0,1,0,1,0
2008,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.06198750802754284,1,0.04,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.05,0,1,0,0,0,1,0,1,0
2008,0.037192008906543284,2,0.46,0,0,0,1,0,1,0,1,0
2011,0.09670120679694222,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.04958975846704306,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.12397625583004174,1,0.17,0,0,0,1,0,1,0,1,0
2009,0.0867830071485424,3,0.03,0,0,0,1,0,1,0,1,0
2014,0.037192008906543284,2,0.17,0,1,0,0,0,1,0,1,0
2008,0.09546143184089224,3,0.03,0,0,0,1,1,0,0,1,0
2011,0.18596500363254062,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.08554323219249242,1,0.46,0,1,0,0,0,1,0,1,0
2016,0.14877175495104128,1,0.04,0,1,0,0,1,0,0,1,0
2012,0.14877175495104128,2,0.46,0,1,0,0,0,1,0,1,0
2008,0.1363740053905415,2,0.17,0,0,0,1,0,1,0,1,0
2017,0.0867830071485424,1,0.05,0,1,0,0,1,0,0,1,0
2013,0.1363740053905415,1,0.05,0,1,0,0,0,1,0,1,0
2009,0.06198750802754284,1,0.09,0,1,0,0,0,1,0,1,0
2012,0.05454885829124297,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.11157850626954195,2,0.03,0,0,0,1,0,1,0,1,0
2014,0.06198750802754284,2,0.17,0,0,0,1,0,1,0,1,0
2012,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.18100590380834072,1,0.07,0,1,0,0,0,1,0,1,0
2018,0.018595384565793616,1,0.09,0,0,0,1,1,0,0,1,0
2015,0.07438525758804262,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.043390883686793176,2,0.17,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,1,0.17,0,1,0,0,0,1,0,1,0
2010,0.11157850626954195,1,0.09,0,0,0,1,0,1,0,1,0
2011,0.0867830071485424,2,0.03,0,0,0,1,0,1,0,1,0
2013,0.07686480750014257,2,0.46,0,0,0,1,0,1,0,1,0
2018,0.012396509785543727,1,0.07,0,0,0,1,1,0,0,1,0
2010,0.09918075670904218,4,0.46,1,0,0,0,0,1,0,1,0
2015,0.043390883686793176,2,0.17,0,0,0,1,0,1,0,1,0
2013,0.0012385351810939279,2,0.03,0,1,0,0,0,1,1,0,0
2018,0.012396509785543727,1,0.07,0,1,0,0,1,0,1,0,0
2013,0.10661940644534204,1,0.07,0,1,0,0,1,0,1,0,0
2019,0.037192008906543284,1,0.07,0,1,0,0,1,0,1,0,0
2016,0.06521092291327278,1,0.17,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,2,0.46,0,0,0,1,0,1,0,1,0
2017,0.02465788410087801,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.008806121512822992,1,0.46,0,0,0,1,0,1,0,0,1
2015,0.014774398151247585,1,0.46,0,0,0,1,0,1,0,0,1
2017,0.013028795013129217,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.05082953342309304,1,0.07,0,0,0,1,0,1,1,0,0
2017,0.058469026702273004,1,0.04,0,1,0,0,1,0,0,0,1
2015,0.05699617405448563,1,0.46,0,1,0,0,0,1,0,0,1
2012,0.06176930763527804,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.07252559515396766,1,0.07,0,1,0,0,1,0,1,0,0
2005,0.07014522723835169,1,0.17,0,0,0,1,0,1,1,0,0
2012,0.0644670579396428,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.06860790629284973,1,0.17,0,0,0,1,0,1,0,0,1
2017,0.05765697410606027,1,0.46,0,1,0,0,0,1,0,0,1
2019,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.14877175495104128,3,0.46,0,1,0,0,0,1,0,1,0
2013,0.07438525758804262,1,0.09,0,0,0,1,0,1,0,1,0
2008,0.11157850626954195,2,0.09,0,0,0,1,0,1,0,1,0
2010,0.3099424992375384,2,0.09,0,1,0,0,0,1,0,1,0
2019,0.018595384565793616,1,0.07,0,1,0,0,0,1,0,1,0
2017,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.018595384565793616,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.06913605042412702,2,0.17,0,0,0,1,0,1,0,1,0
2006,0.09918075670904218,1,0.46,0,0,0,1,0,1,0,1,0
2001,0.14505243008289134,2,0.46,0,0,0,1,0,1,0,1,0
2004,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.1363740053905415,2,0.04,0,1,0,0,0,1,0,1,0
2016,0.12397625583004174,2,0.07,0,1,0,0,0,1,0,1,0
2016,0.13017513061029162,2,0.07,0,1,0,0,0,1,0,1,0
2009,0.2256378022261399,3,0.04,0,1,0,0,0,1,0,1,0
2012,0.11777738104979184,2,0.04,0,1,0,0,0,1,0,1,0
2015,0.0867830071485424,1,0.03,0,0,0,1,0,1,0,1,0
2009,0.09422165688484227,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.0867830071485424,2,0.17,0,1,0,0,0,1,0,1,0
2013,0.05702840820334293,1,0.07,0,1,0,0,0,1,0,1,0
1999,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2005,0.14877175495104128,2,0.17,0,1,0,0,0,1,0,1,0
2017,0.030993134126293394,1,0.04,0,1,0,0,0,1,0,1,0
2006,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.06198750802754284,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.030478627519532654,0,0.03,0,1,0,0,0,1,1,0,0
2001,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.1363740053905415,3,0.04,0,1,0,0,0,1,0,1,0
2019,0.012396509785543727,1,0.17,1,0,0,0,0,1,0,1,0
2010,0.12397625583004174,1,0.07,0,0,0,1,0,1,0,1,0
2011,0.1363740053905415,2,0.07,0,1,0,0,0,1,0,1,0
2011,0.12397625583004174,2,0.07,0,1,0,0,0,1,0,1,0
2009,0.08058413236829251,1,0.46,0,0,0,1,0,1,0,1,0
2015,0.04958975846704306,3,0.03,0,1,0,0,0,1,0,1,0
2019,0.017231632114138643,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.02177292777814971,1,0.09,0,0,0,1,0,1,0,1,0
2016,0.018595384565793616,1,0.09,0,0,0,1,0,1,0,1,0
2012,0.10166030662114213,2,0.07,0,1,0,0,0,1,0,1,0
2016,0.04958975846704306,1,0.07,0,1,0,0,0,1,0,1,0
2014,0.2144798276216901,3,0.04,0,1,0,0,0,1,0,1,0
2014,0.1872047785885906,2,0.05,0,1,0,0,0,1,0,1,0
2015,0.06198750802754284,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.018595384565793616,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.09918075670904218,1,0.03,0,1,0,0,0,1,0,1,0
2019,0.013636284741593705,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.06198750802754284,1,0.46,1,0,0,0,0,1,0,1,0
2012,0.14877175495104128,2,0.07,0,1,0,0,1,0,0,1,0
2007,0.0867830071485424,3,0.46,0,0,1,0,0,1,0,1,0
2015,0.11157850626954195,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.22935712709428985,2,0.09,0,1,0,0,0,1,0,1,0
2016,0.04958975846704306,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.030993134126293394,1,0.46,0,1,0,0,0,1,0,1,0
2013,0.14601945454861034,2,0.04,0,1,0,0,0,1,0,1,0
2010,0.14877175495104128,2,0.17,0,1,0,0,0,1,0,1,0
2017,0.14877175495104128,1,0.46,0,1,0,0,0,1,0,1,0
2013,0.14877175495104128,3,0.07,0,1,0,0,0,1,0,1,0
2014,0.1363740053905415,2,0.07,0,1,0,0,1,0,0,1,0
2018,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2015,0.07438525758804262,1,0.05,0,1,0,0,0,1,0,1,0
2016,0.030993134126293394,1,0.17,0,0,0,1,0,1,0,1,0
2015,0.06818638280779273,2,0.05,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.05,0,1,0,0,0,1,0,1,0
2014,0.12397625583004174,2,0.46,0,1,0,0,0,1,0,1,0
2007,0.04958975846704306,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.09918075670904218,3,0.17,0,0,0,1,1,0,0,1,0
2006,0.09918075670904218,4,0.17,0,0,0,1,1,0,0,1,0
2018,0.043390883686793176,1,0.05,0,1,0,0,0,1,0,1,0
2010,0.1363740053905415,2,0.07,0,1,0,0,0,1,0,1,0
2011,0.1983627531930404,1,0.05,0,1,0,0,0,1,0,1,0
2013,0.15497062973129117,1,0.09,0,1,0,0,0,1,0,1,0
2011,0.07686480750014257,2,0.09,0,0,0,1,0,1,0,1,0
2011,0.14877175495104128,2,0.07,0,1,0,0,0,1,0,1,0
2016,0.04091133377469322,2,0.07,0,0,0,1,0,1,0,1,0
2013,0.09918075670904218,4,0.46,0,1,0,0,0,1,0,1,0
2017,0.043390883686793176,1,0.17,0,1,0,0,0,1,0,1,0
2015,0.06198750802754284,1,0.17,0,1,0,0,0,1,0,1,0
2019,0.006197635005293839,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.014876059697643683,1,0.17,0,0,0,1,0,1,0,1,0
2016,0.10115819776394189,1,0.07,0,1,0,0,0,1,1,0,0
2005,0.02727380925814346,1,0.17,0,0,0,1,0,1,0,1,0
2015,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.04958975846704306,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.0867830071485424,2,0.05,0,1,0,0,0,1,0,1,0
2019,0.004957860049243861,1,0.07,0,1,0,0,0,1,0,1,0
2015,0.029753359170243417,1,0.07,0,1,0,0,1,0,0,1,0
2018,0.01673572213171865,1,0.03,0,0,0,1,0,1,1,0,0
2013,0.04958975846704306,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.012024577298728734,1,0.03,0,0,0,1,0,1,1,0,0
2012,0.07686480750014257,2,0.07,0,0,0,1,0,1,0,1,0
2016,0.029753359170243417,1,0.03,0,1,0,0,0,1,1,0,0
2019,0.01611583465369366,1,0.03,0,1,0,0,0,1,1,0,0
2009,0.06198750802754284,3,0.09,0,0,0,1,0,1,0,1,0
2017,0.04463065864284315,1,0.03,0,0,0,1,0,1,1,0,0
2017,0.04958975846704306,1,0.03,0,1,0,0,0,1,1,0,0
2018,0.033472684038393354,1,0.17,0,0,0,1,0,1,0,1,0
2016,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2009,0.09918075670904218,2,0.17,0,0,0,1,0,1,0,1,0
2005,0.27398902551208903,3,0.05,0,1,0,0,0,1,0,1,0
2016,0.09918075670904218,1,0.17,0,1,0,0,0,1,0,1,0
2012,0.14753197999499132,2,0.46,0,1,0,0,0,1,0,1,0
2009,0.23555600187453973,2,0.04,0,1,0,0,0,1,0,1,0
2017,0.030993134126293394,1,0.46,0,0,0,1,1,0,0,1,0
2013,0.03562989246192031,1,0.07,0,0,0,1,0,1,0,1,0
2010,0.06012784559346787,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.1363740053905415,2,0.07,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.14877175495104128,2,0.09,0,1,0,0,0,1,0,1,0
2014,0.16116950451154108,1,0.07,0,1,0,0,1,0,0,1,0
2008,0.17356725407204085,2,0.04,0,1,0,0,0,1,0,1,0
2011,0.11157850626954195,1,0.17,0,1,0,0,0,1,0,1,0
2010,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.06198750802754284,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.018595384565793616,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.055788633247292954,1,0.46,0,0,0,1,0,1,0,1,0
2005,0.09918075670904218,3,0.17,0,0,0,1,0,1,0,1,0
2018,0.018595384565793616,1,0.46,0,0,0,1,1,0,0,1,0
2019,0.024794259346043505,1,0.46,0,1,0,0,0,1,0,1,0
2017,0.04587043359889313,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2002,0.14877175495104128,4,0.07,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.030993134126293394,1,0.07,0,1,0,0,0,1,0,1,0
2010,0.11901715600584183,3,0.17,0,0,0,1,0,1,0,1,0
2014,0.06694660785174275,2,0.17,0,0,0,1,0,1,1,0,0
2013,0.06570683289569278,1,0.07,0,0,0,1,0,1,1,0,0
2010,0.08058413236829251,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.053309083335193,1,0.07,0,0,0,1,0,1,1,0,0
2012,0.05206930837914302,1,0.07,0,0,0,1,0,1,1,0,0
2011,0.09050233201669233,1,0.07,0,1,0,0,1,0,1,0,0
2015,0.03595223395049331,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.11777738104979184,1,0.09,0,1,0,0,0,1,1,0,0
2014,0.030993134126293394,1,0.07,0,0,0,1,0,1,0,1,0
2011,0.06570683289569278,2,0.07,0,0,0,1,0,1,1,0,0
2011,0.024794259346043505,1,0.07,0,0,0,1,0,1,1,0,0
2014,0.07066593271989269,1,0.03,0,0,0,1,0,1,1,0,0
2014,0.0644670579396428,1,0.07,0,1,0,0,0,1,1,0,0
2008,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.05826818315939291,1,0.03,0,0,0,1,0,1,1,0,0
2012,0.05826818315939291,2,0.03,0,0,0,1,0,1,1,0,0
2016,0.09050233201669233,1,0.17,0,1,0,0,0,1,1,0,0
2012,0.05206930837914302,2,0.03,0,0,0,1,0,1,1,0,0
2012,0.07438525758804262,3,0.17,0,0,0,1,0,1,1,0,0
2012,0.06198750802754284,1,0.07,0,1,0,0,0,1,0,1,0
2015,0.14877175495104128,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
1999,0.0867830071485424,4,0.46,0,0,0,1,0,1,0,1,0
2018,0.030993134126293394,1,0.05,0,1,0,0,0,1,0,1,0
2019,0.013636284741593705,1,0.46,0,0,0,1,1,0,0,1,0
2013,0.09918075670904218,1,0.46,0,0,0,1,0,1,0,1,0
1998,0.09918075670904218,4,0.46,0,0,0,1,0,1,0,1,0
2013,0.09298188192879228,2,0.07,0,1,0,0,0,1,0,1,0
2009,0.055788633247292954,3,0.07,0,1,0,0,1,0,0,1,0
2007,0.12397625583004174,2,0.05,0,1,0,0,0,1,0,1,0
2014,0.07438525758804262,2,0.03,0,1,0,0,0,1,0,1,0
2011,0.1983627531930404,2,0.09,0,1,0,0,0,1,0,1,0
2015,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.09918075670904218,2,0.46,0,0,0,1,0,1,0,1,0
2017,0.07438525758804262,2,0.05,0,1,0,0,0,1,0,1,0
2016,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.18425411419319165,1,0.07,0,1,0,0,0,1,1,0,0
2012,0.0867830071485424,2,0.46,0,1,0,0,0,1,0,1,0
2018,0.05206930837914302,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.04958975846704306,1,0.17,0,1,0,0,0,1,0,1,0
2011,0.18596500363254062,2,0.07,0,1,0,0,0,1,0,1,0
2017,0.037192008906543284,1,0.46,0,1,0,0,0,1,0,1,0
2010,0.11157850626954195,4,0.17,0,0,0,1,0,1,0,1,0
2017,0.14877175495104128,1,0.05,0,1,0,0,0,1,0,1,0
2016,0.09918075670904218,2,0.05,0,1,0,0,0,1,0,1,0
2010,0.09918075670904218,2,0.09,0,1,0,0,0,1,0,1,0
2008,0.06198750802754284,3,0.09,0,0,0,1,0,1,0,1,0
2002,0.0867830071485424,2,0.17,0,0,0,1,0,1,0,1,0
2009,0.14877175495104128,2,0.46,0,0,0,1,1,0,0,1,0
2014,0.0867830071485424,1,0.07,0,1,0,0,1,0,0,1,0
2012,0.06855831529460772,1,0.07,0,1,0,0,1,0,1,0,0
2012,0.0921140394595573,1,0.09,0,1,0,0,0,1,1,0,0
2010,0.060476222356117916,1,0.03,0,0,0,1,0,1,1,0,0
2010,0.10862784187414301,1,0.07,0,1,0,0,1,0,1,0,0
2017,0.049861269182418004,1,0.07,0,1,0,0,1,0,1,0,0
2011,0.014222698295805346,1,0.03,0,0,0,1,0,1,1,0,0
2017,0.010353360657973364,1,0.46,0,0,0,1,0,1,1,0,0
2017,0.012080367171750983,1,0.46,0,0,0,1,1,0,1,0,0
2017,0.012084086496619134,1,0.17,0,0,0,1,0,1,1,0,0
2012,0.060747733071492865,1,0.07,0,0,0,1,0,1,1,0,0
2018,0.025654663165542192,1,0.17,0,1,0,0,0,1,1,0,0
2015,0.03853096585907726,1,0.17,0,0,0,1,0,1,1,0,0
2014,0.046620497447303365,1,0.17,0,0,0,1,0,1,1,0,0
2014,0.06924019152043522,1,0.17,0,1,0,0,0,1,1,0,0
2010,0.07295951638858514,1,0.09,0,0,0,1,0,1,1,0,0
2015,0.02955375540231937,1,0.04,0,0,0,1,0,1,1,0,0
2016,0.06694660785174275,1,0.46,0,1,0,0,0,1,1,0,0
2013,0.047110208554943106,1,0.17,0,0,0,1,1,0,1,0,0
2012,0.05635149107733964,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.05821487283628276,1,0.07,0,1,0,0,1,0,1,0,0
2019,0.009916959873443772,1,0.17,0,0,0,1,1,0,0,1,0
2016,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.1363740053905415,1,0.09,0,1,0,0,0,1,0,1,0
2007,0.276468575424189,4,0.04,0,1,0,0,0,1,0,1,0
2011,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2006,0.14877175495104128,2,0.17,0,0,0,1,0,1,0,1,0
2008,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.12397625583004174,2,0.46,0,1,0,0,0,1,0,1,0
2006,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2008,0.33473799835853796,3,0.05,0,1,0,0,0,1,0,1,0
2011,0.07438525758804262,2,0.07,0,1,0,0,0,1,0,1,0
2009,0.05094111316913754,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.3679924820046665,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.04958975846704306,2,0.04,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,2,0.07,0,0,0,1,0,1,0,1,0
2015,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
2017,0.11157850626954195,1,0.46,0,1,0,0,0,1,0,1,0
2017,0.023554484389993528,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.1363740053905415,2,0.46,0,1,0,0,0,1,0,1,0
1996,0.07438525758804262,1,0.05,0,1,0,0,0,1,0,1,0
2017,0.023554484389993528,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.08430345723644245,2,0.46,1,0,0,0,0,1,0,1,0
2011,0.14877175495104128,2,0.46,0,1,0,0,0,1,0,1,0
2014,0.037192008906543284,1,0.46,0,1,0,0,0,1,0,1,0
2016,0.11157850626954195,2,0.09,0,0,0,1,0,1,0,1,0
2015,0.17356725407204085,3,0.46,0,1,0,0,0,1,0,1,0
2017,0.05516874576926796,1,0.07,0,0,0,1,1,0,0,1,0
2014,0.0644670579396428,2,0.17,0,1,0,0,0,1,0,1,0
2016,0.03223290908234337,1,0.17,0,0,0,1,0,1,0,1,0
2016,0.03223290908234337,1,0.17,0,0,0,1,0,1,0,1,0
2007,0.09918075670904218,2,0.09,0,0,0,1,0,1,0,1,0
2015,0.043390883686793176,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.14877175495104128,1,0.17,0,0,0,1,0,1,0,1,0
2004,0.07190570767594266,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2016,0.05417692580442798,1,0.17,0,0,0,1,0,1,0,1,0
2009,0.14877175495104128,2,0.09,0,0,0,1,0,1,0,1,0
2011,0.09918075670904218,3,0.09,0,1,0,0,0,1,0,1,0
2017,0.024794259346043505,1,0.17,0,0,0,1,0,1,0,1,0
2018,0.030993134126293394,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.03407149534216549,1,0.03,0,1,0,0,0,1,1,0,0
2019,0.009916959873443772,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2017,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2009,0.12397625583004174,4,0.07,0,1,0,0,0,1,0,1,0
2014,0.06968279117974505,2,0.46,0,0,0,1,0,1,1,0,0
2010,0.04958975846704306,1,0.17,0,0,0,1,0,1,0,1,0
2006,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.001784036161755918,1,0.03,0,0,0,1,0,1,0,1,0
2015,0.014876059697643683,1,0.17,0,0,0,1,0,1,0,1,0
2019,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.043390883686793176,1,0.03,0,1,0,0,0,1,0,1,0
2010,0.06198750802754284,2,0.46,0,0,0,1,0,1,0,1,0
2017,0.07438525758804262,2,0.46,0,1,0,0,0,1,0,1,0
2017,0.08306368228039246,1,0.46,0,1,0,0,0,1,0,1,0
2013,0.12397625583004174,2,0.03,0,0,0,1,0,1,0,1,0
2017,0.07438525758804262,1,0.05,0,1,0,0,0,1,0,1,0
2017,0.0867830071485424,1,0.05,0,1,0,0,0,1,0,1,0
2017,0.06198750802754284,4,0.46,0,0,0,1,0,1,0,1,0
2009,0.14877175495104128,3,0.09,0,1,0,0,0,1,0,1,0
2007,0.12397625583004174,4,0.46,1,0,0,0,0,1,0,1,0
2015,0.11157850626954195,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.09918075670904218,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.11157850626954195,2,0.07,0,0,0,1,0,1,0,1,0
2014,0.19464342832489046,2,0.04,0,1,0,0,0,1,0,1,0
2016,0.024794259346043505,1,0.07,0,0,0,1,0,1,0,1,0
2008,0.09918075670904218,4,0.46,0,0,0,1,0,1,0,1,0
2015,0.07438525758804262,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.060747733071492865,1,0.17,0,0,0,1,0,1,0,1,0
2009,0.11065487392728472,1,0.09,0,1,0,0,0,1,0,1,0
2020,0.006197635005293839,1,0.46,0,0,0,1,0,1,0,1,0
2013,0.1363740053905415,1,0.09,0,1,0,0,0,1,0,1,0
2010,0.2479537514350395,3,0.04,0,1,0,0,0,1,0,1,0
2012,0.11157850626954195,2,0.07,0,1,0,0,0,1,0,1,0
2010,0.07810458245619255,3,0.07,0,1,0,0,0,1,0,1,0
2015,0.02851358421419344,1,0.03,0,0,0,1,0,1,0,1,0
2013,0.12397625583004174,1,0.05,0,1,0,0,0,1,0,1,0
2004,0.20828095284144021,4,0.05,0,1,0,0,0,1,0,1,0
2008,0.11157850626954195,3,0.09,0,1,0,0,0,1,0,1,0
2008,0.0867830071485424,3,0.46,0,0,0,1,0,1,0,1,0
2018,0.0068795112311213266,2,0.03,0,0,0,1,0,1,0,1,0
2014,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.09918075670904218,2,0.46,0,0,0,1,0,1,0,1,0
2010,0.04958975846704306,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2004,0.043390883686793176,3,0.46,0,0,0,1,0,1,0,1,0
2006,0.09298188192879228,2,0.07,0,1,0,0,0,1,0,1,0
2013,0.18596500363254062,4,0.05,0,1,0,0,0,1,0,1,0
2019,0.019835159521843594,1,0.17,0,0,0,1,1,0,0,1,0
2009,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.1425728801707914,1,0.46,0,1,0,0,0,1,0,1,0
2019,0.030993134126293394,1,0.46,0,0,0,1,1,0,0,1,0
2019,0.012396509785543727,1,0.06,0,1,0,0,1,0,0,1,0
2019,0.018595384565793616,1,0.17,0,0,0,1,0,1,0,1,0
2019,0.012396509785543727,1,0.46,1,0,0,0,0,1,0,1,0
2012,0.09918075670904218,3,0.04,0,0,0,1,0,1,0,1,0
2020,0.0021063776503289122,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.056057664412755795,1,0.07,0,1,0,0,0,1,1,0,0
2012,0.1202569309618918,1,0.07,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.17,0,0,0,1,0,1,0,1,0
2017,0.06198750802754284,1,0.46,0,1,0,0,0,1,0,1,0
2009,0.14877175495104128,2,0.09,0,1,0,0,0,1,0,1,0
2010,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.04958975846704306,2,0.46,0,0,0,1,0,1,0,1,0
2007,0.1363740053905415,2,0.05,0,1,0,0,0,1,0,1,0
2014,0.1921638784127905,1,0.46,0,1,0,0,0,1,0,1,0
2011,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,3,0.46,0,0,0,1,0,1,0,1,0
2009,0.12397625583004174,3,0.07,0,1,0,0,0,1,0,1,0
2016,0.05082953342309304,1,0.09,0,0,0,1,0,1,1,0,0
2017,0.07438525758804262,1,0.07,0,1,0,0,1,0,1,0,0
2018,0.06942615776384271,1,0.07,0,1,0,0,1,0,1,0,0
2017,0.07438525758804262,1,0.07,0,1,0,0,1,0,1,0,0
2011,0.1202569309618918,2,0.03,0,0,0,1,1,0,1,0,0
2014,0.07438525758804262,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.07438525758804262,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.059507958115442884,2,0.07,0,0,0,1,1,0,1,0,0
2009,0.23555600187453973,3,0.46,0,1,0,0,0,1,0,1,0
2019,0.09918075670904218,1,0.17,0,0,0,1,0,1,0,1,0
2013,0.0867830071485424,2,0.17,0,1,0,0,0,1,0,1,0
2012,0.09918075670904218,2,0.07,0,1,0,0,0,1,0,1,0
2018,0.037192008906543284,2,0.46,0,1,0,0,1,0,0,1,0
2016,0.055094359271904966,2,0.17,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.17,0,1,0,0,0,1,0,1,0
2011,0.14877175495104128,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2007,0.2107605027535402,1,0.07,0,0,0,1,0,1,0,1,0
2010,0.05702840820334293,1,0.07,0,1,0,0,1,0,0,1,0
2012,0.14877175495104128,3,0.07,0,1,0,0,1,0,0,1,0
